graph-set-id,exonym,endonym,scriptsource,wikipedia,omniglot,endangeredalphabets,unicodeproposal
Mymr-350,Tai Laing ∞ Myanmar ∞ Burmese ∞ birman ∞ Mon-Burmese,Tai Laing ∞ မွန်မြန်မာအက္ခရာ ∞ လတငသ,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Mymr,https://en.wikipedia.org/wiki/Burmese_numerals,https://www.omniglot.com/writing/burmese.htm,,https://www.unicode.org/L2/L2022/22046-myanmar-numerals.pdf
Tale-353,Tai Le ∞ taï-le,ᥖᥭᥰ ᥘᥫᥴ ∞ ᥓᥣᥳᥞ ∞ Dehong Dai ∞ Lik Tho Ngok,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Tale,https://en.wikipedia.org/wiki/Tai_Le_script,https://www.omniglot.com/writing/dehongdai.htm,,https://www.unicode.org/L2/L2001/01369-n2372.pdf
Lana-351,Tai Tham ∞ Lanna ∞ taï tham ∞ lanna ∞ Tua Mueang,ᨲ᩠ᩅᩫᨵᩢᨾ᩠ᨾ᩼ ∞ ᨲ᩠ᩅᩫᨾᩮᩥᩬᨦ ∞ ᨾᨶᩔᨴ ∞ Dham ∞ Yuan,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Lana,https://en.wikipedia.org/wiki/Tai_Tham_script,https://www.omniglot.com/writing/lanna.htm,,https://www.unicode.org/L2/L2007/07007r-n3207r-lanna.pdf
Lana-351,Tai Tham ∞ Lanna ∞ taï tham ∞ lanna ∞ Tua Mueang,ᨲ᩠ᩅᩫᨵᩢᨾ᩠ᨾ᩼ ∞ ᨲ᩠ᩅᩫᨾᩮᩥᩬᨦ ∞ ᨾᨶᩔᨴ ∞ Dham ∞ Yuan,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Lana,https://en.wikipedia.org/wiki/Tai_Tham_script,https://www.omniglot.com/writing/lanna.htm,,https://www.unicode.org/L2/L2007/07007r-n3207r-lanna.pdf
Takr-321,Takri ∞ Ṭākrī ∞ Ṭāṅkrī ∞ tâkrî ∞ Tankri,𑚔𑚭𑚊𑚤𑚯 ∞ 𑚄𑚫𑚛𑚲𑚝𑚮𑚏𑚭 ∞ 𑚔𑚭𑚫𑚊𑚤𑚯,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Takr,https://en.wikipedia.org/wiki/Takri_script,https://omniglot.com/writing/takri.htm,,https://www.unicode.org/L2/L2009/09424-takri.pdf
Taml-346,Tamil ∞ tamoul ∞ Tamiḻ ∞ tamiz ezuttu,தமிழ் ∞ மனதப,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Taml,https://en.wikipedia.org/wiki/Tamil_script,https://www.omniglot.com/writing/tamil.htm,,
Tnsa-275,Tangsa ∞ tangsa ∞ Mossang,𖪰𖩵𖪂𖪫𖩸 ∞ 𖩴𖩵𖩶𖩷 ∞ Muishvng ∞ Tangshang ∞ Hawa,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Tnsa,https://en.wikipedia.org/wiki/Tangsa_language#Orthography,https://www.omniglot.com/writing/tangsa.htm,,https://www.unicode.org/L2/L2020/20259-tangsa-script.pdf
Tang-520,Tangut,𗼇𗟲 ∞ 𗀔𗼘𗁅𗔔,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Tang,https://en.wikipedia.org/wiki/Tangut_numerals,https://www.omniglot.com/writing/tangut.htm,,https://www.unicode.org/L2/L2010/10095-n3797-tangut.pdf
Telu-340,Telugu ∞ télougou,తెలుగు ∞ తెలుగు లిపి ∞ పరతస,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Telu,https://en.wikipedia.org/wiki/Telugu_script,https://omniglot.com/writing/telugu.htm,,https://www.unicode.org/L2/L2020/20085-telugu-nukta.pdf
Thai-352,Thai ∞ thaï,ภาษาไทย ∞ มนุษย์,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Thai,https://en.wikipedia.org/wiki/Thai_script,https://www.omniglot.com/writing/thai.htm,,
Tibt-330,Tibetan ∞ tibétain,བོད་སྐད་ ∞ འགབམ ∞ Bodhi,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Tibt,https://en.wikipedia.org/wiki/Tibetan_script,https://www.omniglot.com/writing/tibetan.htm,https://www.endangeredalphabets.net/tibetan/,https://www.unicode.org/L2/L1998/98218.pdf
*Tika-998,Tikamuli ∞ Sunuwar ∞ Sunwar,Tikamuli ∞ Jenticha,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Qa19,https://en.wikipedia.org/wiki/Sunwar_language,https://www.omniglot.com/writing/tikamuli.htm,,https://www.unicode.org/L2/L2010/10465r-tikamuli.pdf
Tirh-326,Tirhuta ∞ tirhouta,মৈথিনী ∞ 𑒮𑒩𑒫𑒧 ∞ Maithili ∞ Mithilakshar,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Tirh,https://en.wikipedia.org/wiki/Tirhuta_script,https://www.omniglot.com/writing/tirhuta.htm,https://www.endangeredalphabets.net/alphabets/tirhuta-mithilakshar/,https://www.unicode.org/L2/L2011/11175r-tirhuta.pdf
*Toch-998,Tocharian,Tocharian,,https://en.wikipedia.org/wiki/Tocharian_script,https://omniglot.com/writing/tocharian.htm,,https://unicode.org/L2/L2015/15023-tocharian.pdf
Tols-299,Tolong Siki ∞ tolong siki,Tolong Siki,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Tols,https://en.wikipedia.org/wiki/Tolong_Siki,https://omniglot.com/writing/tolongsiki.htm,,https://www.unicode.org/L2/L2023/23024-tolong-siki.pdf
Tutg-341,Tulu-Tigalari ∞ tulu-tigalari,𑎡𑎹𑎔𑎳𑎸𑎬𑎹 𑎭𑎹𑎦𑎹 ∞ ತುಳು,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Tutg,https://en.wikipedia.org/wiki/Tigalari_script,https://omniglot.com/writing/tulu.htm,,https://www.unicode.org/L2/L2021/21210-tulu-tigalari.pdf
*Turk-998,Turkestani ∞ Tumshuqese ∞ Central Asian Nagari ∞ Uighur Brahmi,Turkestani Brahmi,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Qa53,,,,https://unicode.org/L2/L2014/14192-turkestani.pdf
Vaii-470,Vai ∞ vaï,ꕙꔤ ∞ ꕉꕜꕮꔔ,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Vaii,https://en.wikipedia.org/wiki/Vai_syllabary,https://www.omniglot.com/writing/vaisyllabary.htm,,https://www.unicode.org/L2/L2005/05159-n2948-vai.pdf
*Vart-303,Vartu,Vartula ∞ Varula ∞ Wartu,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Ranj,,,,https://www.unicode.org/L2/L2023/23028-ranjana.pdf
Wcho-283,Wancho ∞ wantcho,𞋒𞋀𞋉𞋃𞋕 ∞ 𞋐𞋘𞋀𞋞,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Wcho,https://en.wikipedia.org/wiki/Wancho_script,https://omniglot.com/writing/wanchoscript.htm,,https://www.unicode.org/L2/L2017/17067r2-n4787r2-wancho.pdf
Wara-262,Warang Citi ∞ Varang Kshiti ∞ warang citi ∞ Barang Kshiti,𑢹𑣗𑣁𑣜𑣊 𑢯𑣂𑣕𑣂 ∞ 𑢠𑣀𑢡𑣁,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Wara,https://en.wikipedia.org/wiki/Warang_Citi,https://omniglot.com/writing/varangkshiti.htm,,https://www.unicode.org/L2/L2012/12118-n4259-warang-citi.pdf
graph-set-id,exonym,endonym,scriptsource,wikipedia,omniglot,endangeredalphabets,unicodeproposal
